experimentID,condition,region,histogram_kind,time_interval,delta_time,start_time,end_time,minimal_pixel_num,N,log10(N),mean,median,10th_pctl,25th_pctl,90th_pctl,75th_pctl,95th_pctl
188,Rac1,in_SF,distances_AV,P5_P6,1.0,5.0,6.0,5000.0,174238.0,5.241142877368375,0.5289193687555885,0.509467485592249,0.13933900817060005,0.3397608707252812,0.9019500332909526,0.7682332916091501,0.9402210882471312
189,Rac1,in_SF,distances_AV,P5_P6,1.0,5.0,6.0,5000.0,294208.0,5.468654477734197,0.4935543709346224,0.5460691286725481,0.08089036704616358,0.18371195153341097,0.8799163653850995,0.7616372634014157,0.9405475298204897
190,Rac1,in_SF,distances_AV,P5_P6,1.0,5.0,6.0,5000.0,211579.0,5.325472560165081,0.5205406418611,0.5248848558261925,0.12520716977807542,0.2711821551636421,0.8878681787022717,0.775904993408524,0.9484293813452289
191,Rac1,in_SF,distances_AV,P5_P6,1.0,5.0,6.0,5000.0,125612.0,5.0990311305225156,0.41512369819873357,0.349345859198009,0.06630618105033645,0.15613653131735641,0.8900013975745314,0.6153559414522959,0.9661917917192299
192,Rac1,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,159436.0,5.202586390059472,0.40118247066149265,0.2970794977319656,0.09891342961460747,0.18156977968564053,0.9123757439366847,0.6314902298649123,0.9522209282017127
193,Rac1,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,216791.0,5.336041248662156,0.38938714986127726,0.2789053107505998,0.06795766165551138,0.13689697754799934,0.8480343598636046,0.6656188125594442,0.9333896383257531
194,Rac1,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,284453.0,5.45401051843979,0.40077666879695933,0.34971215656465005,0.06434981882984357,0.22619293102181204,0.7868501534263075,0.5798728667538819,0.8443619471942971
195,Rac1,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,234646.0,5.370413155212761,0.4922200667494767,0.46963929915354397,0.08907272868844428,0.28390477071308,0.8933425860269587,0.7232912214011465,0.9468784898991791
196,Rac1,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,544657.0,5.7361230896115325,0.37913277754351404,0.3351624478301185,0.04519367383514808,0.12462938987362801,0.8361063342695307,0.5491472653882785,0.9272213242684881
197,Rac1,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,551433.0,5.74149275250073,0.48301797116293566,0.4748022106749147,0.1430649610711096,0.2749625949486589,0.8066187133153534,0.7035975551974293,0.8809562187380588
